ADAM33 	ALOX5  	0.00887
CYSLTR1	PMCH   	0.0065095
CYSLTR1	POSTN  	0.0026574
CYSLTR1	PPARG  	0.011649
CYSLTR1	RETNLB 	0.003431
CYSLTR1	RNASE2 	0.011955
CYSLTR1	RNASE3 	0.012152
CYSLTR1	RORC   	0.010782
CYSLTR1	SATB1  	0.0097058
CYSLTR1	STAT5A 	0.012441
CYSLTR1	STAT6  	0.011396
CYSLTR1	TBX21  	0.011449
CYSLTR1	TGFB1  	0.013062
CYSLTR1	TNFRSF4	0.010271
CYSLTR1	TNFSF4 	0.0099571
CYSLTR1	TSLP   	0.011685
EPX    	FCER1A 	0.0080433
EPX    	FOXP3  	0.013101
EPX    	GATA3  	0.012883
EPX    	GPR44  	0.013476
EPX    	ICOS   	0.012666
EPX    	IFNG   	0.01315
EPX    	IFNGR2 	0.012012
EPX    	IL10   	0.01306
EPX    	IL12A  	0.012914
EPX    	IL12B  	0.013093
EPX    	IL13   	0.01319
EPX    	IL13RA1	0.012568
EPX    	IL13RA2	0.012927
EPX    	IL17A  	0.013195
EPX    	IL17RB 	0.012355
EPX    	IL18   	0.013198
EPX    	IL1RL1 	0.012824
EPX    	IL21   	0.013148
EPX    	IL25   	0.013283
EPX    	IL2RA  	0.013592
EPX    	IL3    	0.013742
EPX    	IL33   	0.013273
EPX    	IL3RA  	0.013229
EPX    	IL4    	0.013139
EPX    	IL4R   	0.012948
EPX    	IL5    	0.013957
EPX    	IL5RA  	0.013693
EPX    	IL9    	0.013075
EPX    	KIT    	0.012227
EPX    	KITLG  	0.0128
EPX    	LTB4R  	0.010491
EPX    	MAF    	0.012621
EPX    	MMP9   	0.012514
EPX    	MRC1   	0.0017555
EPX    	MS4A2  	0.0095273
EPX    	PDCD1  	0.011128
EPX    	PMCH   	0.0094794
EPX    	POSTN  	0.0034293
EPX    	PPARG  	0.013143
EPX    	RETNLB 	0.0045036
EPX    	RNASE2 	0.029477
EPX    	RNASE3 	0.020247
EPX    	RORC   	0.012651
EPX    	SATB1  	0.012125
EPX    	STAT5A 	0.013175
EPX    	STAT6  	0.012964
EPX    	TBX21  	0.012966
EPX    	TGFB1  	0.013254
EPX    	TNFRSF4	0.012429
EPX    	TNFSF4 	0.012134
EPX    	TSLP   	0.013239
FCER1A 	FOXP3  	0.010217
FCER1A 	GATA3  	0.010795
FCER1A 	GPR44  	0.010086
FCER1A 	ICOS   	0.0096029
FCER1A 	IFNG   	0.010293
FCER1A 	IFNGR2 	0.0086351
FCER1A 	IL10   	0.010307
FCER1A 	IL12A  	0.010215
FCER1A 	IL12B  	0.010651
FCER1A 	IL13   	0.01038
FCER1A 	IL13RA1	0.01203
FCER1A 	IL13RA2	0.011584
FCER1A 	IL17A  	0.010045
FCER1A 	IL17RB 	0.0075953
FCER1A 	IL18   	0.01002
FCER1A 	IL1RL1 	0.0088618
FCER1A 	IL21   	0.010134
FCER1A 	IL25   	0.010033
FCER1A 	IL2RA  	0.01068
FCER1A 	IL3    	0.010129
FCER1A 	IL33   	0.010123
FCER1A 	IL3RA  	0.010676
FCER1A 	IL4    	0.016585
FCER1A 	IL4R   	0.016301
FCER1A 	IL5    	0.0099377
FCER1A 	IL5RA  	0.010302
FCER1A 	IL9    	0.010322
FCER1A 	KIT    	0.0097484
FCER1A 	KITLG  	0.0094466
FCER1A 	LTB4R  	0.0053888
FCER1A 	MAF    	0.010447
FCER1A 	MMP9   	0.009093
FCER1A 	MRC1   	0.00098178
FCER1A 	MS4A2  	0.11377
FCER1A 	PDCD1  	0.0075798
FCER1A 	PMCH   	0.0042033
FCER1A 	POSTN  	0.0019028
FCER1A 	PPARG  	0.010018
FCER1A 	RETNLB 	0.0029895
FCER1A 	RNASE2 	0.0073955
FCER1A 	RNASE3 	0.0095932
FCER1A 	RORC   	0.0090786
FCER1A 	SATB1  	0.010893
FCER1A 	STAT5A 	0.010207
FCER1A 	STAT6  	0.010313
FCER1A 	TBX21  	0.010186
FCER1A 	TGFB1  	0.01015
FCER1A 	TNFRSF4	0.010479
FCER1A 	TNFSF4 	0.010424
FCER1A 	TSLP   	0.010125
FOXP3  	GATA3  	0.014126
FOXP3  	GPR44  	0.013629
FOXP3  	ICOS   	0.014403
FOXP3  	IFNG   	0.01408
FOXP3  	IFNGR2 	0.014725
FOXP3  	IL10   	0.014086
FOXP3  	IL12A  	0.014272
FOXP3  	IL12B  	0.01415
FOXP3  	IL13   	0.013889
FOXP3  	IL13RA1	0.014081
FOXP3  	IL13RA2	0.014074
FOXP3  	IL17A  	0.014079
FOXP3  	IL17RB 	0.013599
FOXP3  	IL18   	0.013976
FOXP3  	IL1RL1 	0.014243
FOXP3  	IL21   	0.014171
FOXP3  	IL25   	0.013988
FOXP3  	IL2RA  	0.014036
FOXP3  	IL3    	0.013896
FOXP3  	IL33   	0.014098
FOXP3  	IL3RA  	0.01381
FOXP3  	IL4    	0.013864
FOXP3  	IL4R   	0.013722
FOXP3  	IL5    	0.013827
FOXP3  	IL5RA  	0.014003
FOXP3  	IL9    	0.013754
FOXP3  	KIT    	0.013047
FOXP3  	KITLG  	0.013253
FOXP3  	LTB4R  	0.010564
FOXP3  	MAF    	0.01441
FOXP3  	MMP9   	0.013485
FOXP3  	MRC1   	0.0028569
FOXP3  	MS4A2  	0.011494
FOXP3  	PDCD1  	0.014562
FOXP3  	PMCH   	0.0091766
FOXP3  	POSTN  	0.0049152
FOXP3  	PPARG  	0.01426
FOXP3  	RETNLB 	0.0058629
FOXP3  	RNASE2 	0.012739
FOXP3  	RNASE3 	0.01349
FOXP3  	RORC   	0.014719
FOXP3  	SATB1  	0.013877
FOXP3  	STAT5A 	0.013989
FOXP3  	STAT6  	0.013803
FOXP3  	TBX21  	0.014229
FOXP3  	TGFB1  	0.013969
FOXP3  	TNFRSF4	0.014797
FOXP3  	TNFSF4 	0.014828
FOXP3  	TSLP   	0.014116
GATA3  	GPR44  	0.013621
GATA3  	ICOS   	0.014241
GATA3  	IFNG   	0.014024
GATA3  	IFNGR2 	0.01439
GATA3  	IL10   	0.014039
GATA3  	IL12A  	0.014221
GATA3  	IL12B  	0.014106
GATA3  	IL13   	0.013882
GATA3  	IL13RA1	0.014208
GATA3  	IL13RA2	0.014063
GATA3  	IL17A  	0.014097
GATA3  	IL17RB 	0.013706
GATA3  	IL18   	0.014071
GATA3  	IL1RL1 	0.01568
GATA3  	IL21   	0.014127
GATA3  	IL25   	0.014029
GATA3  	IL2RA  	0.013942
GATA3  	IL3    	0.013773
GATA3  	IL33   	0.014411
GATA3  	IL3RA  	0.01366
GATA3  	IL4    	0.013945
GATA3  	IL4R   	0.013796
GATA3  	IL5    	0.013934
GATA3  	IL5RA  	0.013892
GATA3  	IL9    	0.013694
GATA3  	KIT    	0.012783
GATA3  	KITLG  	0.013086
GATA3  	LTB4R  	0.010153
GATA3  	MAF    	0.014717
GATA3  	MMP9   	0.013307
GATA3  	MRC1   	0.0030492
GATA3  	MS4A2  	0.012069
GATA3  	PDCD1  	0.014149
GATA3  	PMCH   	0.0094284
GATA3  	POSTN  	0.0048682
GATA3  	PPARG  	0.014003
GATA3  	RETNLB 	0.0060532
GATA3  	RNASE2 	0.01251
GATA3  	RNASE3 	0.013342
GATA3  	RORC   	0.014416
GATA3  	SATB1  	0.019573
GATA3  	STAT5A 	0.013821
GATA3  	STAT6  	0.013811
GATA3  	TBX21  	0.014253
GATA3  	TGFB1  	0.013896
GATA3  	TNFRSF4	0.01421
GATA3  	TNFSF4 	0.014134
GATA3  	TSLP   	0.013979
GPR44  	ICOS   	0.013344
GPR44  	IFNG   	0.013589
GPR44  	IFNGR2 	0.013028
GPR44  	IL10   	0.013525
GPR44  	IL12A  	0.013522
GPR44  	IL12B  	0.01366
GPR44  	IL13   	0.013575
GPR44  	IL13RA1	0.013984
GPR44  	IL13RA2	0.013865
GPR44  	IL17A  	0.013524
GPR44  	IL17RB 	0.012638
GPR44  	IL18   	0.013476
GPR44  	IL1RL1 	0.013322
GPR44  	IL21   	0.013518
GPR44  	IL25   	0.013449
GPR44  	IL2RA  	0.013645
GPR44  	IL3    	0.013516
GPR44  	IL33   	0.013485
GPR44  	IL3RA  	0.013429
GPR44  	IL4    	0.013571
GPR44  	IL4R   	0.014986
GPR44  	IL5    	0.013618
GPR44  	IL5RA  	0.013917
GPR44  	IL9    	0.013392
GPR44  	KIT    	0.01238
GPR44  	KITLG  	0.012832
GPR44  	LTB4R  	0.010228
GPR44  	MAF    	0.013507
GPR44  	MMP9   	0.012843
GPR44  	MRC1   	0.0030373
GPR44  	MS4A2  	0.011784
GPR44  	PDCD1  	0.012222
GPR44  	PMCH   	0.0091955
GPR44  	POSTN  	0.0039378
GPR44  	PPARG  	0.013489
GPR44  	RETNLB 	0.0060015
GPR44  	RNASE2 	0.013188
GPR44  	RNASE3 	0.013502
GPR44  	RORC   	0.013398
GPR44  	SATB1  	0.012972
GPR44  	STAT5A 	0.013571
GPR44  	STAT6  	0.013658
GPR44  	TBX21  	0.013544
GPR44  	TGFB1  	0.013462
GPR44  	TNFRSF4	0.013241
GPR44  	TNFSF4 	0.013056
GPR44  	TSLP   	0.013535
ICOS   	IFNG   	0.014325
ICOS   	IFNGR2 	0.014729
ICOS   	IL10   	0.014449
ICOS   	IL12A  	0.014404
ICOS   	IL12B  	0.014227
ICOS   	IL13   	0.013874
ICOS   	IL13RA1	0.014081
ICOS   	IL13RA2	0.014099
ICOS   	IL17A  	0.014149
ICOS   	IL17RB 	0.013361
ICOS   	IL18   	0.014015
ICOS   	IL1RL1 	0.014158
ICOS   	IL21   	0.014322
ICOS   	IL25   	0.013921
ICOS   	IL2RA  	0.014162
ICOS   	IL3    	0.013857
ICOS   	IL33   	0.014055
ICOS   	IL3RA  	0.013709
ICOS   	IL4    	0.013902
ICOS   	IL4R   	0.013665
ICOS   	IL5    	0.013791
ICOS   	IL5RA  	0.013876
ICOS   	IL9    	0.013729
ICOS   	KIT    	0.012733
ICOS   	KITLG  	0.013041
ICOS   	LTB4R  	0.0098144
ICOS   	MAF    	0.015006
ICOS   	MMP9   	0.013454
ICOS   	MRC1   	0.0029901
ICOS   	MS4A2  	0.010991
ICOS   	PDCD1  	0.020706
ICOS   	PMCH   	0.0088728
ICOS   	POSTN  	0.0041908
ICOS   	PPARG  	0.014069
ICOS   	RETNLB 	0.0060143
ICOS   	RNASE2 	0.012228
ICOS   	RNASE3 	0.013263
ICOS   	RORC   	0.014674
ICOS   	SATB1  	0.013558
ICOS   	STAT5A 	0.013914
ICOS   	STAT6  	0.013901
ICOS   	TBX21  	0.014435
ICOS   	TGFB1  	0.013997
ICOS   	TNFRSF4	0.016341
ICOS   	TNFSF4 	0.017011
ICOS   	TSLP   	0.014222
IFNG   	IFNGR2 	0.015165
IFNG   	IL10   	0.014096
IFNG   	IL12A  	0.014257
IFNG   	IL12B  	0.014133
IFNG   	IL13   	0.013829
IFNG   	IL13RA1	0.014273
IFNG   	IL13RA2	0.014043
IFNG   	IL17A  	0.013985
IFNG   	IL17RB 	0.013379
IFNG   	IL18   	0.013915
IFNG   	IL1RL1 	0.014098
IFNG   	IL21   	0.014064
IFNG   	IL25   	0.013861
IFNG   	IL2RA  	0.01394
IFNG   	IL3    	0.013841
IFNG   	IL33   	0.013981
IFNG   	IL3RA  	0.013768
IFNG   	IL4    	0.013781
IFNG   	IL4R   	0.013716
IFNG   	IL5    	0.01375
IFNG   	IL5RA  	0.013927
IFNG   	IL9    	0.013705
IFNG   	KIT    	0.013114
IFNG   	KITLG  	0.01335
IFNG   	LTB4R  	0.011314
IFNG   	MAF    	0.014303
IFNG   	MMP9   	0.013528
IFNG   	MRC1   	0.0027867
IFNG   	MS4A2  	0.011615
IFNG   	PDCD1  	0.01577
IFNG   	PMCH   	0.0089553
IFNG   	POSTN  	0.0051321
IFNG   	PPARG  	0.014103
IFNG   	RETNLB 	0.0057777
IFNG   	RNASE2 	0.01285
IFNG   	RNASE3 	0.013479
IFNG   	RORC   	0.014448
IFNG   	SATB1  	0.013603
IFNG   	STAT5A 	0.013903
IFNG   	STAT6  	0.013734
IFNG   	TBX21  	0.01413
IFNG   	TGFB1  	0.013921
IFNG   	TNFRSF4	0.014261
IFNG   	TNFSF4 	0.014229
IFNG   	TSLP   	0.013963
IFNGR2 	IL10   	0.015709
IFNGR2 	IL12A  	0.018482
IFNGR2 	IL12B  	0.017278
IFNGR2 	IL13   	0.014032
IFNGR2 	IL13RA1	0.014299
IFNGR2 	IL13RA2	0.014222
IFNGR2 	IL17A  	0.014404
IFNGR2 	IL17RB 	0.012316
IFNGR2 	IL18   	0.014119
IFNGR2 	IL1RL1 	0.013728
IFNGR2 	IL21   	0.014506
IFNGR2 	IL25   	0.013514
IFNGR2 	IL2RA  	0.014108
IFNGR2 	IL3    	0.013789
IFNGR2 	IL33   	0.01376
IFNGR2 	IL3RA  	0.013402
IFNGR2 	IL4    	0.013848
IFNGR2 	IL4R   	0.013888
IFNGR2 	IL5    	0.013788
IFNGR2 	IL5RA  	0.013692
IFNGR2 	IL9    	0.013745
IFNGR2 	KIT    	0.012211
IFNGR2 	KITLG  	0.012771
IFNGR2 	LTB4R  	0.0087545
IFNGR2 	MAF    	0.014772
IFNGR2 	MMP9   	0.01356
IFNGR2 	MRC1   	0.0021613
IFNGR2 	MS4A2  	0.010347
IFNGR2 	PDCD1  	0.01609
IFNGR2 	PMCH   	0.007557
IFNGR2 	POSTN  	0.0035995
IFNGR2 	PPARG  	0.013915
IFNGR2 	RETNLB 	0.0052877
IFNGR2 	RNASE2 	0.01145
IFNGR2 	RNASE3 	0.012843
IFNGR2 	RORC   	0.014851
IFNGR2 	SATB1  	0.012662
IFNGR2 	STAT5A 	0.013822
IFNGR2 	STAT6  	0.014169
IFNGR2 	TBX21  	0.01501
IFNGR2 	TGFB1  	0.014243
IFNGR2 	TNFRSF4	0.013953
IFNGR2 	TNFSF4 	0.013506
IFNGR2 	TSLP   	0.013719
IL10   	IL12A  	0.014347
IL10   	IL12B  	0.014193
IL10   	IL13   	0.01381
IL10   	IL13RA1	0.014055
IL10   	IL13RA2	0.014
IL10   	IL17A  	0.013987
IL10   	IL17RB 	0.013408
IL10   	IL18   	0.013905
IL10   	IL1RL1 	0.014148
IL10   	IL21   	0.014062
IL10   	IL25   	0.013843
IL10   	IL2RA  	0.013935
IL10   	IL3    	0.013824
IL10   	IL33   	0.013976
IL10   	IL3RA  	0.013752
IL10   	IL4    	0.013766
IL10   	IL4R   	0.013691
IL10   	IL5    	0.013733
IL10   	IL5RA  	0.013898
IL10   	IL9    	0.013691
IL10   	KIT    	0.013092
IL10   	KITLG  	0.013267
IL10   	LTB4R  	0.010888
IL10   	MAF    	0.014307
IL10   	MMP9   	0.013581
IL10   	MRC1   	0.0028149
IL10   	MS4A2  	0.011622
IL10   	PDCD1  	0.016739
IL10   	PMCH   	0.0090342
IL10   	POSTN  	0.0052373
IL10   	PPARG  	0.014046
IL10   	RETNLB 	0.0057921
IL10   	RNASE2 	0.012746
IL10   	RNASE3 	0.013425
IL10   	RORC   	0.014362
IL10   	SATB1  	0.01368
IL10   	STAT5A 	0.013872
IL10   	STAT6  	0.01372
IL10   	TBX21  	0.014142
IL10   	TGFB1  	0.013921
IL10   	TNFRSF4	0.014351
IL10   	TNFSF4 	0.014335
IL10   	TSLP   	0.013933
IL12A  	IL12B  	0.014664
IL12A  	IL13   	0.013923
IL12A  	IL13RA1	0.014235
IL12A  	IL13RA2	0.014145
IL12A  	IL17A  	0.014149
IL12A  	IL17RB 	0.013685
IL12A  	IL18   	0.014025
IL12A  	IL1RL1 	0.014294
IL12A  	IL21   	0.014245
IL12A  	IL25   	0.013985
IL12A  	IL2RA  	0.014038
IL12A  	IL3    	0.013869
IL12A  	IL33   	0.014102
IL12A  	IL3RA  	0.013729
IL12A  	IL4    	0.013862
IL12A  	IL4R   	0.013779
IL12A  	IL5    	0.01384
IL12A  	IL5RA  	0.013959
IL12A  	IL9    	0.013755
IL12A  	KIT    	0.012866
IL12A  	KITLG  	0.013157
IL12A  	LTB4R  	0.010184
IL12A  	MAF    	0.014549
IL12A  	MMP9   	0.01348
IL12A  	MRC1   	0.0031288
IL12A  	MS4A2  	0.011508
IL12A  	PDCD1  	0.014782
IL12A  	PMCH   	0.0092637
IL12A  	POSTN  	0.0044508
IL12A  	PPARG  	0.014182
IL12A  	RETNLB 	0.0061639
IL12A  	RNASE2 	0.012527
IL12A  	RNASE3 	0.013382
IL12A  	RORC   	0.014727
IL12A  	SATB1  	0.013746
IL12A  	STAT5A 	0.013932
IL12A  	STAT6  	0.013894
IL12A  	TBX21  	0.014383
IL12A  	TGFB1  	0.014023
IL12A  	TNFRSF4	0.014364
IL12A  	TNFSF4 	0.014249
IL12A  	TSLP   	0.014011
IL12B  	IL13   	0.013875
IL12B  	IL13RA1	0.014241
IL12B  	IL13RA2	0.014101
IL12B  	IL17A  	0.014048
IL12B  	IL17RB 	0.01355
IL12B  	IL18   	0.013952
IL12B  	IL1RL1 	0.014193
IL12B  	IL21   	0.014125
IL12B  	IL25   	0.013921
IL12B  	IL2RA  	0.013979
IL12B  	IL3    	0.013846
IL12B  	IL33   	0.014038
IL12B  	IL3RA  	0.013746
IL12B  	IL4    	0.013826
IL12B  	IL4R   	0.013805
IL12B  	IL5    	0.013792
IL12B  	IL5RA  	0.013958
IL12B  	IL9    	0.013727
IL12B  	KIT    	0.012951
IL12B  	KITLG  	0.013207
IL12B  	LTB4R  	0.010531
IL12B  	MAF    	0.014345
IL12B  	MMP9   	0.013452
IL12B  	MRC1   	0.0030411
IL12B  	MS4A2  	0.011973
IL12B  	PDCD1  	0.014403
IL12B  	PMCH   	0.0092062
IL12B  	POSTN  	0.0050011
IL12B  	PPARG  	0.014099
IL12B  	RETNLB 	0.0060456
IL12B  	RNASE2 	0.012774
IL12B  	RNASE3 	0.01346
IL12B  	RORC   	0.014488
IL12B  	SATB1  	0.01366
IL12B  	STAT5A 	0.013897
IL12B  	STAT6  	0.013808
IL12B  	TBX21  	0.014226
IL12B  	TGFB1  	0.013954
IL12B  	TNFRSF4	0.014205
IL12B  	TNFSF4 	0.0141
IL12B  	TSLP   	0.01396
IL13   	IL13RA1	0.014246
IL13   	IL13RA2	0.013989
IL13   	IL17A  	0.013856
IL13   	IL17RB 	0.01382
IL13   	IL18   	0.013803
IL13   	IL1RL1 	0.014139
IL13   	IL21   	0.0139
IL13   	IL25   	0.013934
IL13   	IL2RA  	0.013816
IL13   	IL3    	0.013733
IL13   	IL33   	0.013985
IL13   	IL3RA  	0.013645
IL13   	IL4    	0.013671
IL13   	IL4R   	0.013634
IL13   	IL5    	0.013664
IL13   	IL5RA  	0.013874
IL13   	IL9    	0.013779
IL13   	KIT    	0.012984
IL13   	KITLG  	0.013199
IL13   	LTB4R  	0.010907
IL13   	MAF    	0.013993
IL13   	MMP9   	0.013394
IL13   	MRC1   	0.002807
IL13   	MS4A2  	0.01167
IL13   	PDCD1  	0.013508
IL13   	PMCH   	0.0090701
IL13   	POSTN  	0.011408
IL13   	PPARG  	0.013899
IL13   	RETNLB 	0.0057675
IL13   	RNASE2 	0.012919
IL13   	RNASE3 	0.013448
IL13   	RORC   	0.014083
IL13   	SATB1  	0.013556
IL13   	STAT5A 	0.013775
IL13   	STAT6  	0.013604
IL13   	TBX21  	0.01391
IL13   	TGFB1  	0.01378
IL13   	TNFRSF4	0.013915
IL13   	TNFSF4 	0.013879
IL13   	TSLP   	0.013893
IL13RA1	IL13RA2	0.014725
IL13RA1	IL17A  	0.013954
IL13RA1	IL17RB 	0.012562
IL13RA1	IL18   	0.013914
IL13RA1	IL1RL1 	0.013801
IL13RA1	IL21   	0.014065
IL13RA1	IL25   	0.013799
IL13RA1	IL2RA  	0.014075
IL13RA1	IL3    	0.013804
IL13RA1	IL33   	0.013953
IL13RA1	IL3RA  	0.013734
IL13RA1	IL4    	0.014061
IL13RA1	IL4R   	0.014657
IL13RA1	IL5    	0.013693
IL13RA1	IL5RA  	0.014087
IL13RA1	IL9    	0.013819
IL13RA1	KIT    	0.012742
IL13RA1	KITLG  	0.012988
IL13RA1	LTB4R  	0.009496
IL13RA1	MAF    	0.014439
IL13RA1	MMP9   	0.013289
IL13RA1	MRC1   	0.0036207
IL13RA1	MS4A2  	0.013719
IL13RA1	PDCD1  	0.013677
IL13RA1	PMCH   	0.0077289
IL13RA1	POSTN  	0.0053353
IL13RA1	PPARG  	0.013832
IL13RA1	RETNLB 	0.0068433
IL13RA1	RNASE2 	0.012048
IL13RA1	RNASE3 	0.013204
IL13RA1	RORC   	0.014113
IL13RA1	SATB1  	0.01346
IL13RA1	STAT5A 	0.013819
IL13RA1	STAT6  	0.014224
IL13RA1	TBX21  	0.014177
IL13RA1	TGFB1  	0.013924
IL13RA1	TNFRSF4	0.013952
IL13RA1	TNFSF4 	0.013758
IL13RA1	TSLP   	0.013876
IL13RA2	IL17A  	0.013961
IL13RA2	IL17RB 	0.013034
IL13RA2	IL18   	0.013913
IL13RA2	IL1RL1 	0.013954
IL13RA2	IL21   	0.014072
IL13RA2	IL25   	0.01391
IL13RA2	IL2RA  	0.01412
IL13RA2	IL3    	0.013882
IL13RA2	IL33   	0.014011
IL13RA2	IL3RA  	0.013855
IL13RA2	IL4    	0.0139
IL13RA2	IL4R   	0.014095
IL13RA2	IL5    	0.013728
IL13RA2	IL5RA  	0.014174
IL13RA2	IL9    	0.013899
IL13RA2	KIT    	0.013097
IL13RA2	KITLG  	0.013207
IL13RA2	LTB4R  	0.010188
IL13RA2	MAF    	0.014287
IL13RA2	MMP9   	0.01336
IL13RA2	MRC1   	0.0033917
IL13RA2	MS4A2  	0.013053
IL13RA2	PDCD1  	0.013714
IL13RA2	PMCH   	0.0081562
IL13RA2	POSTN  	0.0065314
IL13RA2	PPARG  	0.013945
IL13RA2	RETNLB 	0.0064644
IL13RA2	RNASE2 	0.01249
IL13RA2	RNASE3 	0.013438
IL13RA2	RORC   	0.014194
IL13RA2	SATB1  	0.013456
IL13RA2	STAT5A 	0.013901
IL13RA2	STAT6  	0.013878
IL13RA2	TBX21  	0.014109
IL13RA2	TGFB1  	0.013924
IL13RA2	TNFRSF4	0.014234
IL13RA2	TNFSF4 	0.014052
IL13RA2	TSLP   	0.013966
IL17A  	IL17RB 	0.015789
IL17A  	IL18   	0.01399
IL17A  	IL1RL1 	0.014747
IL17A  	IL21   	0.014107
IL17A  	IL25   	0.014351
IL17A  	IL2RA  	0.013936
IL17A  	IL3    	0.013844
IL17A  	IL33   	0.014273
IL17A  	IL3RA  	0.013754
IL17A  	IL4    	0.013784
IL17A  	IL4R   	0.013638
IL17A  	IL5    	0.013843
IL17A  	IL5RA  	0.013929
IL17A  	IL9    	0.013732
IL17A  	KIT    	0.013065
IL17A  	KITLG  	0.013294
IL17A  	LTB4R  	0.01095
IL17A  	MAF    	0.014232
IL17A  	MMP9   	0.013591
IL17A  	MRC1   	0.0027015
IL17A  	MS4A2  	0.011335
IL17A  	PDCD1  	0.01404
IL17A  	PMCH   	0.0092212
IL17A  	POSTN  	0.0051638
IL17A  	PPARG  	0.014268
IL17A  	RETNLB 	0.0056749
IL17A  	RNASE2 	0.012913
IL17A  	RNASE3 	0.013508
IL17A  	RORC   	0.01461
IL17A  	SATB1  	0.013778
IL17A  	STAT5A 	0.013911
IL17A  	STAT6  	0.013704
IL17A  	TBX21  	0.014129
IL17A  	TGFB1  	0.013933
IL17A  	TNFRSF4	0.014224
IL17A  	TNFSF4 	0.014233
IL17A  	TSLP   	0.014063
IL17RB 	IL18   	0.013847
IL17RB 	IL1RL1 	0.015093
IL17RB 	IL21   	0.014304
IL17RB 	IL25   	0.023669
IL17RB 	IL2RA  	0.013435
IL17RB 	IL3    	0.013264
IL17RB 	IL33   	0.015888
IL17RB 	IL3RA  	0.012786
IL17RB 	IL4    	0.013367
IL17RB 	IL4R   	0.012847
IL17RB 	IL5    	0.01488
IL17RB 	IL5RA  	0.013247
IL17RB 	IL9    	0.013732
IL17RB 	KIT    	0.01149
IL17RB 	KITLG  	0.012297
IL17RB 	LTB4R  	0.0086393
IL17RB 	MAF    	0.013214
IL17RB 	MMP9   	0.012694
IL17RB 	MRC1   	0.0015419
IL17RB 	MS4A2  	0.009053
IL17RB 	PDCD1  	0.011325
IL17RB 	PMCH   	0.010565
IL17RB 	POSTN  	0.003572
IL17RB 	PPARG  	0.013539
IL17RB 	RETNLB 	0.0042795
IL17RB 	RNASE2 	0.012084
IL17RB 	RNASE3 	0.012789
IL17RB 	RORC   	0.013859
IL17RB 	SATB1  	0.01286
IL17RB 	STAT5A 	0.013262
IL17RB 	STAT6  	0.013156
IL17RB 	TBX21  	0.013711
IL17RB 	TGFB1  	0.013534
IL17RB 	TNFRSF4	0.012636
IL17RB 	TNFSF4 	0.012671
IL17RB 	TSLP   	0.014601
IL18   	IL1RL1 	0.015191
IL18   	IL21   	0.014007
IL18   	IL25   	0.014024
IL18   	IL2RA  	0.013877
IL18   	IL3    	0.013831
IL18   	IL33   	0.014321
IL18   	IL3RA  	0.013784
IL18   	IL4    	0.013731
IL18   	IL4R   	0.013598
IL18   	IL5    	0.013803
IL18   	IL5RA  	0.013899
IL18   	IL9    	0.013711
IL18   	KIT    	0.013139
IL18   	KITLG  	0.013773
IL18   	LTB4R  	0.013813
IL18   	MAF    	0.014136
IL18   	MMP9   	0.013389
IL18   	MRC1   	0.0028141
IL18   	MS4A2  	0.011296
IL18   	PDCD1  	0.013772
IL18   	PMCH   	0.0093678
IL18   	POSTN  	0.0054655
IL18   	PPARG  	0.013998
IL18   	RETNLB 	0.0057675
IL18   	RNASE2 	0.012931
IL18   	RNASE3 	0.013497
IL18   	RORC   	0.014244
IL18   	SATB1  	0.013668
IL18   	STAT5A 	0.013856
IL18   	STAT6  	0.013649
IL18   	TBX21  	0.014032
IL18   	TGFB1  	0.013906
IL18   	TNFRSF4	0.01405
IL18   	TNFSF4 	0.014035
IL18   	TSLP   	0.013968
IL1RL1 	IL21   	0.014362
IL1RL1 	IL25   	0.014888
IL1RL1 	IL2RA  	0.014008
IL1RL1 	IL3    	0.013839
IL1RL1 	IL33   	0.016981
IL1RL1 	IL3RA  	0.013592
IL1RL1 	IL4    	0.013927
IL1RL1 	IL4R   	0.01367
IL1RL1 	IL5    	0.014289
IL1RL1 	IL5RA  	0.013891
IL1RL1 	IL9    	0.013854
IL1RL1 	KIT    	0.012479
IL1RL1 	KITLG  	0.013147
IL1RL1 	LTB4R  	0.010335
IL1RL1 	MAF    	0.014696
IL1RL1 	MMP9   	0.013359
IL1RL1 	MRC1   	0.0020515
IL1RL1 	MS4A2  	0.010409
IL1RL1 	PDCD1  	0.012957
IL1RL1 	PMCH   	0.010128
IL1RL1 	POSTN  	0.0040251
IL1RL1 	PPARG  	0.014063
IL1RL1 	RETNLB 	0.0050889
IL1RL1 	RNASE2 	0.012464
IL1RL1 	RNASE3 	0.013335
IL1RL1 	RORC   	0.01449
IL1RL1 	SATB1  	0.015881
IL1RL1 	STAT5A 	0.013847
IL1RL1 	STAT6  	0.013887
IL1RL1 	TBX21  	0.014477
IL1RL1 	TGFB1  	0.014072
IL1RL1 	TNFRSF4	0.013798
IL1RL1 	TNFSF4 	0.013713
IL1RL1 	TSLP   	0.014364
IL21   	IL25   	0.014153
IL21   	IL2RA  	0.014024
IL21   	IL3    	0.013918
IL21   	IL33   	0.014181
IL21   	IL3RA  	0.013861
IL21   	IL4    	0.013844
IL21   	IL4R   	0.013703
IL21   	IL5    	0.013845
IL21   	IL5RA  	0.014014
IL21   	IL9    	0.01379
IL21   	KIT    	0.013146
IL21   	KITLG  	0.013331
IL21   	LTB4R  	0.010862
IL21   	MAF    	0.01448
IL21   	MMP9   	0.013469
